PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
40,1938510083,0.0759752243757247,-0.7560064196586609,-0.1687185168266296,-0.6278665661811829,9.459200859069824,0.8119392991065979,-1.965628743171692,-0.4373368918895721,2.914834260940552,2.3034591674804688, 
41,1938526750,0.0761966332793235,-0.7558721899986267,-0.1685386151075363,-0.6280494928359985,9.463528633117676,0.8276444673538208,-2.08967924118042,-0.1081752404570579,2.5158395767211914,2.2205379009246826, 
42,1938543417,0.0764823853969574,-0.755750834941864,-0.1684354394674301,-0.6281883716583252,9.439125061035156,0.948289155960083,-2.003196954727173,0.4559380114078522,2.2452797889709477,2.09352445602417, 
43,1938560084,0.0766992419958114,-0.7556479573249817,-0.1682378649711609,-0.6283385157585144,9.458444595336914,1.07237446308136,-2.0219502449035645,-0.2960828244686126,2.169940233230591,2.2667946815490723, 
44,1938576751,0.0768662095069885,-0.7555461525917053,-0.1680300533771515,-0.6284962296485901,9.447293281555176,0.9787651896476746,-1.8731764554977417,-0.4982054829597473,2.14345645904541,2.088799238204956, 
45,1938593418,0.0769526287913322,-0.7554706931114197,-0.1677999049425125,-0.6286377906799316,9.488606452941896,0.9098363518714904,-1.7981094121932983,-0.2888216376304626,1.879671335220337,1.7356126308441162, 
46,1938610085,0.0771678537130355,-0.7553945779800415,-0.1677831709384918,-0.6287074089050293,9.517123222351074,0.9064675569534302,-1.83445942401886,-0.2516191601753235,1.3183497190475464,1.5233664512634275, 
47,1938626752,0.0772631987929344,-0.755375325679779,-0.1676872074604034,-0.6287444233894348,9.461557388305664,0.8546803593635559,-2.005058526992798,-0.3430436849594116,0.8387454152107239,1.296585202217102, 
48,1938643419,0.0774866044521331,-0.7553485035896301,-0.1676559299230575,-0.6287574768066406,9.481972694396973,1.0092965364456177,-2.1927435398101807,0.9678974747657776,0.8850147724151611,1.415133714675903, 
49,1938660086,0.0776636376976966,-0.7553195953369141,-0.1675528287887573,-0.6287978887557983,9.433575630187988,1.126240849494934,-2.1475539207458496,-0.1324176341295242,1.0040946006774902,1.6756210327148438, 
50,1938676753,0.0779079645872116,-0.7552542686462402,-0.1675071716308593,-0.6288583278656006,9.47001838684082,0.9774889945983888,-1.9965778589248655,-0.1154812648892402,1.2795978784561155,1.7619233131408691, 
51,1938693420,0.0783001035451889,-0.7551467418670654,-0.1675344556570053,-0.6289315223693848,9.541959762573242,0.9305894374847412,-1.8430888652801516,1.147961139678955,1.6653889417648315,1.9270738363265991, 
52,1938710087,0.0784885734319686,-0.7551363110542297,-0.1673580110073089,-0.6289675235748291,9.464672088623049,0.9431824684143066,-1.782342553138733,0.3684066534042358,0.995994746685028,1.986770749092102, 
53,1938726754,0.0784849897027015,-0.7551702857017517,-0.167186439037323,-0.6289728283882141,9.42953109741211,0.7208949327468872,-1.8479363918304443,-0.9222493171691896,0.3449646830558777,1.2562389373779297, 
54,1938743421,0.0785650089383125,-0.7552057504653931,-0.1672287434339523,-0.6289089322090149,9.445788383483888,0.6718149185180664,-1.833323955535889,-0.5467286109924316,-0.1676351130008697,0.7116424441337585, 
